frame,time_seconds,visibility
4871,162.37,No Logo
4872,162.4,No Logo
4873,162.43,No Logo
4874,162.47,No Logo
4875,162.5,No Logo
4876,162.53,No Logo
4877,162.57,No Logo
4878,162.6,No Logo
4879,162.63,No Logo
4880,162.67,No Logo
4881,162.7,No Logo
4882,162.73,No Logo
4883,162.77,No Logo
4884,162.8,No Logo
4885,162.83,No Logo
4886,162.87,No Logo
4887,162.9,No Logo
4888,162.93,No Logo
4889,162.97,No Logo
4890,163.0,No Logo
4891,163.03,No Logo
4892,163.07,No Logo
4893,163.1,No Logo
4894,163.13,No Logo
4895,163.17,No Logo
4896,163.2,No Logo
4897,163.23,No Logo
4898,163.27,No Logo
4899,163.3,No Logo
4900,163.33,No Logo
4901,163.37,No Logo
4902,163.4,No Logo
4903,163.43,No Logo
4904,163.47,No Logo
4905,163.5,No Logo
4906,163.53,No Logo
4907,163.57,No Logo
4908,163.6,No Logo
4909,163.63,No Logo
4910,163.67,No Logo
4911,163.7,No Logo
4912,163.73,No Logo
4913,163.77,No Logo
4914,163.8,No Logo
4915,163.83,No Logo
4916,163.87,No Logo
4917,163.9,No Logo
4918,163.93,No Logo
4919,163.97,No Logo
4920,164.0,No Logo
4921,164.03,No Logo
4922,164.07,No Logo
4923,164.1,No Logo
4924,164.13,No Logo
4925,164.17,No Logo
4926,164.2,No Logo
4927,164.23,No Logo
4928,164.27,No Logo
4929,164.3,No Logo
4930,164.33,No Logo
4931,164.37,No Logo
4932,164.4,No Logo
4933,164.43,No Logo
4934,164.47,No Logo
4935,164.5,No Logo
4936,164.53,No Logo
4937,164.57,No Logo
4938,164.6,No Logo
4939,164.63,No Logo
4940,164.67,No Logo
4941,164.7,No Logo
4942,164.73,No Logo
4943,164.77,No Logo
4944,164.8,No Logo
4945,164.83,No Logo
4946,164.87,No Logo
4947,164.9,No Logo
4948,164.93,No Logo
4949,164.97,No Logo
4950,165.0,No Logo
4951,165.03,No Logo
4952,165.07,No Logo
4953,165.1,No Logo
4954,165.13,No Logo
4955,165.17,No Logo
4956,165.2,No Logo
4957,165.23,No Logo
4958,165.27,No Logo
4959,165.3,No Logo
4960,165.33,No Logo
4961,165.37,No Logo
4962,165.4,No Logo
4963,165.43,No Logo
4964,165.47,No Logo
4965,165.5,No Logo
4966,165.53,No Logo
4967,165.57,No Logo
4968,165.6,No Logo
4969,165.63,No Logo
4970,165.67,No Logo
4971,165.7,No Logo
4972,165.73,No Logo
4973,165.77,No Logo
4974,165.8,No Logo
4975,165.83,No Logo
4976,165.87,No Logo
4977,165.9,No Logo
4978,165.93,No Logo
4979,165.97,No Logo
4980,166.0,No Logo
4981,166.03,No Logo
4982,166.07,No Logo
4983,166.1,No Logo
4984,166.13,No Logo
4985,166.17,No Logo
4986,166.2,No Logo
4987,166.23,No Logo
4988,166.27,No Logo
4989,166.3,No Logo
4990,166.33,No Logo
4991,166.37,No Logo
4992,166.4,No Logo
4993,166.43,No Logo
4994,166.47,No Logo
4995,166.5,No Logo
4996,166.53,No Logo
4997,166.57,No Logo
4998,166.6,No Logo
4999,166.63,No Logo
5000,166.67,No Logo
5001,166.7,No Logo
5002,166.73,No Logo
5003,166.77,No Logo
5004,166.8,No Logo
5005,166.83,No Logo
5006,166.87,No Logo
5007,166.9,No Logo
5008,166.93,No Logo
5009,166.97,No Logo
5010,167.0,No Logo
5011,167.03,No Logo
5012,167.07,No Logo
5013,167.1,No Logo
5014,167.13,No Logo
5015,167.17,No Logo
5016,167.2,No Logo
5017,167.23,No Logo
5018,167.27,No Logo
5019,167.3,No Logo
5020,167.33,No Logo
5021,167.37,No Logo
5022,167.4,No Logo
5023,167.43,No Logo
5024,167.47,No Logo
5025,167.5,No Logo
5026,167.53,No Logo
5027,167.57,No Logo
5028,167.6,No Logo
5029,167.63,No Logo
5030,167.67,No Logo
5031,167.7,No Logo
5032,167.73,No Logo
5033,167.77,No Logo
5034,167.8,No Logo
5035,167.83,No Logo
5036,167.87,No Logo
5037,167.9,No Logo
5038,167.93,No Logo
5039,167.97,No Logo
5040,168.0,No Logo
5041,168.03,No Logo
5042,168.07,No Logo
5043,168.1,No Logo
5044,168.13,No Logo
5045,168.17,No Logo
5046,168.2,No Logo
5047,168.23,No Logo
5048,168.27,No Logo
5049,168.3,No Logo
5050,168.33,No Logo
5051,168.37,No Logo
5052,168.4,No Logo
5053,168.43,No Logo
5054,168.47,No Logo
5055,168.5,No Logo
5056,168.53,No Logo
5057,168.57,No Logo
5058,168.6,No Logo
5059,168.63,No Logo
5060,168.67,No Logo
5061,168.7,No Logo
5062,168.73,No Logo
5063,168.77,No Logo
5064,168.8,No Logo
5065,168.83,No Logo
5066,168.87,No Logo
5067,168.9,No Logo
5068,168.93,No Logo
5069,168.97,No Logo
5070,169.0,No Logo
5071,169.03,No Logo
5072,169.07,Fully Visible
5073,169.1,Fully Visible
5074,169.13,Fully Visible
5075,169.17,Fully Visible
5076,169.2,Fully Visible
5077,169.23,Fully Visible
5078,169.27,Fully Visible
5079,169.3,Fully Visible
5080,169.33,Fully Visible
5081,169.37,No Logo
5082,169.4,No Logo
5083,169.43,No Logo
5084,169.47,No Logo
5085,169.5,No Logo
5086,169.53,No Logo
5087,169.57,No Logo
5088,169.6,No Logo
5089,169.63,No Logo
5090,169.67,No Logo
5091,169.7,No Logo
5092,169.73,No Logo
5093,169.77,No Logo
5094,169.8,No Logo
5095,169.83,No Logo
5096,169.87,No Logo
5097,169.9,No Logo
5098,169.93,No Logo
5099,169.97,No Logo
5100,170.0,No Logo
5101,170.03,No Logo
5102,170.07,No Logo
5103,170.1,No Logo
5104,170.13,Fully Visible
5105,170.17,Fully Visible
5106,170.2,No Logo
5107,170.23,No Logo
5108,170.27,Partially Visible
5109,170.3,No Logo
5110,170.33,No Logo
5111,170.37,No Logo
5112,170.4,Fully Visible
5113,170.43,Fully Visible
5114,170.47,Fully Visible
5115,170.5,No Logo
5116,170.53,Fully Visible
5117,170.57,Fully Visible
5118,170.6,No Logo
5119,170.63,No Logo
5120,170.67,No Logo
5121,170.7,No Logo
5122,170.73,No Logo
5123,170.77,No Logo
5124,170.8,No Logo
5125,170.83,No Logo
5126,170.87,No Logo
5127,170.9,No Logo
5128,170.93,No Logo
5129,170.97,No Logo
5130,171.0,No Logo
5131,171.03,No Logo
5132,171.07,No Logo
5133,171.1,No Logo
5134,171.13,No Logo
5135,171.17,No Logo
5136,171.2,No Logo
5137,171.23,No Logo
5138,171.27,No Logo
5139,171.3,No Logo
5140,171.33,No Logo
5141,171.37,No Logo
5142,171.4,No Logo
5143,171.43,No Logo
5144,171.47,No Logo
5145,171.5,No Logo
5146,171.53,No Logo
5147,171.57,No Logo
5148,171.6,No Logo
5149,171.63,No Logo
5150,171.67,No Logo
5151,171.7,No Logo
5152,171.73,No Logo
5153,171.77,No Logo
5154,171.8,No Logo
5155,171.83,No Logo
5156,171.87,No Logo
5157,171.9,No Logo
5158,171.93,No Logo
5159,171.97,No Logo
5160,172.0,No Logo
5161,172.03,No Logo
5162,172.07,No Logo
5163,172.1,No Logo
5164,172.13,No Logo
5165,172.17,No Logo
5166,172.2,No Logo
5167,172.23,No Logo
5168,172.27,No Logo
5169,172.3,No Logo
5170,172.33,No Logo
5171,172.37,No Logo
5172,172.4,No Logo
5173,172.43,No Logo
5174,172.47,No Logo
5175,172.5,No Logo
5176,172.53,No Logo
5177,172.57,No Logo
5178,172.6,No Logo
5179,172.63,No Logo
5180,172.67,No Logo
5181,172.7,No Logo
5182,172.73,No Logo
5183,172.77,No Logo
5184,172.8,No Logo
5185,172.83,No Logo
5186,172.87,No Logo
5187,172.9,No Logo
5188,172.93,No Logo
5189,172.97,No Logo
5190,173.0,No Logo
5191,173.03,No Logo
5192,173.07,No Logo
5193,173.1,No Logo
5194,173.13,No Logo
5195,173.17,No Logo
5196,173.2,No Logo
5197,173.23,No Logo
5198,173.27,No Logo
5199,173.3,No Logo
5200,173.33,No Logo
5201,173.37,No Logo
5202,173.4,No Logo
5203,173.43,No Logo
5204,173.47,No Logo
5205,173.5,No Logo
5206,173.53,No Logo
5207,173.57,No Logo
5208,173.6,No Logo
5209,173.63,No Logo
5210,173.67,No Logo
5211,173.7,No Logo
5212,173.73,No Logo
5213,173.77,No Logo
5214,173.8,No Logo
5215,173.83,No Logo
5216,173.87,No Logo
5217,173.9,No Logo
5218,173.93,No Logo
5219,173.97,No Logo
5220,174.0,No Logo
5221,174.03,No Logo
5222,174.07,No Logo
5223,174.1,No Logo
5224,174.13,No Logo
5225,174.17,No Logo
5226,174.2,No Logo
5227,174.23,No Logo
5228,174.27,No Logo
5229,174.3,No Logo
5230,174.33,No Logo
5231,174.37,No Logo
5232,174.4,No Logo
5233,174.43,No Logo
5234,174.47,No Logo
5235,174.5,No Logo
5236,174.53,No Logo
5237,174.57,No Logo
5238,174.6,Fully Visible
5239,174.63,Fully Visible
5240,174.67,Fully Visible
5241,174.7,Fully Visible
5242,174.73,No Logo
5243,174.77,Fully Visible
5244,174.8,No Logo
5245,174.83,No Logo
5246,174.87,Fully Visible
5247,174.9,No Logo
5248,174.93,No Logo
5249,174.97,No Logo
5250,175.0,Fully Visible
5251,175.03,Fully Visible
5252,175.07,No Logo
5253,175.1,No Logo
5254,175.13,No Logo
5255,175.17,No Logo
5256,175.2,No Logo
5257,175.23,No Logo
5258,175.27,No Logo
5259,175.3,No Logo
5260,175.33,No Logo
5261,175.37,No Logo
5262,175.4,No Logo
5263,175.43,No Logo
5264,175.47,No Logo
5265,175.5,No Logo
5266,175.53,No Logo
5267,175.57,No Logo
5268,175.6,No Logo
5269,175.63,No Logo
5270,175.67,No Logo
5271,175.7,No Logo
5272,175.73,No Logo
5273,175.77,No Logo
5274,175.8,No Logo
5275,175.83,No Logo
5276,175.87,No Logo
5277,175.9,No Logo
5278,175.93,No Logo
5279,175.97,No Logo
5280,176.0,No Logo
5281,176.03,No Logo
5282,176.07,No Logo
5283,176.1,No Logo
5284,176.13,No Logo
5285,176.17,No Logo
5286,176.2,No Logo
5287,176.23,No Logo
5288,176.27,No Logo
5289,176.3,No Logo
5290,176.33,No Logo
5291,176.37,No Logo
5292,176.4,No Logo
5293,176.43,No Logo
5294,176.47,No Logo
5295,176.5,No Logo
5296,176.53,No Logo
5297,176.57,No Logo
5298,176.6,No Logo
5299,176.63,No Logo
5300,176.67,No Logo
5301,176.7,No Logo
5302,176.73,No Logo
5303,176.77,No Logo
5304,176.8,No Logo
5305,176.83,No Logo
5306,176.87,No Logo
5307,176.9,No Logo
5308,176.93,No Logo
5309,176.97,No Logo
5310,177.0,No Logo
5311,177.03,No Logo
5312,177.07,No Logo
5313,177.1,No Logo
5314,177.13,No Logo
5315,177.17,No Logo
5316,177.2,No Logo
5317,177.23,No Logo
5318,177.27,No Logo
5319,177.3,No Logo
5320,177.33,No Logo
5321,177.37,No Logo
5322,177.4,No Logo
5323,177.43,No Logo
5324,177.47,No Logo
5325,177.5,No Logo
5326,177.53,No Logo
5327,177.57,No Logo
5328,177.6,No Logo
5329,177.63,No Logo
5330,177.67,No Logo
5331,177.7,No Logo
5332,177.73,No Logo
5333,177.77,No Logo
5334,177.8,No Logo
5335,177.83,No Logo
5336,177.87,No Logo
5337,177.9,No Logo
5338,177.93,No Logo
5339,177.97,No Logo
5340,178.0,No Logo
5341,178.03,No Logo
5342,178.07,No Logo
5343,178.1,No Logo
5344,178.13,No Logo
5345,178.17,No Logo
5346,178.2,No Logo
5347,178.23,No Logo
5348,178.27,No Logo
5349,178.3,No Logo
5350,178.33,No Logo
5351,178.37,No Logo
5352,178.4,No Logo
5353,178.43,No Logo
5354,178.47,No Logo
5355,178.5,No Logo
5356,178.53,No Logo
5357,178.57,No Logo
5358,178.6,No Logo
5359,178.63,No Logo
5360,178.67,No Logo
5361,178.7,No Logo
5362,178.73,No Logo
5363,178.77,No Logo
5364,178.8,No Logo
5365,178.83,No Logo
5366,178.87,No Logo
5367,178.9,No Logo
5368,178.93,No Logo
5369,178.97,No Logo
5370,179.0,No Logo
5371,179.03,No Logo
5372,179.07,No Logo
5373,179.1,No Logo
5374,179.13,No Logo
5375,179.17,No Logo
5376,179.2,No Logo
5377,179.23,No Logo
5378,179.27,No Logo
5379,179.3,No Logo
5380,179.33,No Logo
5381,179.37,No Logo
5382,179.4,No Logo
5383,179.43,No Logo
5384,179.47,No Logo
5385,179.5,No Logo
5386,179.53,No Logo
5387,179.57,No Logo
5388,179.6,No Logo
5389,179.63,No Logo
5390,179.67,No Logo
5391,179.7,No Logo
5392,179.73,No Logo
5393,179.77,No Logo
5394,179.8,No Logo
5395,179.83,No Logo
5396,179.87,No Logo
5397,179.9,No Logo
5398,179.93,No Logo
5399,179.97,No Logo
5400,180.0,No Logo
5401,180.03,No Logo
5402,180.07,No Logo
5403,180.1,No Logo
5404,180.13,No Logo
5405,180.17,No Logo
5406,180.2,No Logo
5407,180.23,No Logo
5408,180.27,No Logo
5409,180.3,No Logo
5410,180.33,No Logo
5411,180.37,No Logo
5412,180.4,No Logo
5413,180.43,No Logo
5414,180.47,No Logo
5415,180.5,No Logo
5416,180.53,No Logo
5417,180.57,No Logo
5418,180.6,No Logo
5419,180.63,No Logo
5420,180.67,No Logo
5421,180.7,No Logo
5422,180.73,No Logo
5423,180.77,No Logo
5424,180.8,No Logo
5425,180.83,No Logo
5426,180.87,No Logo
5427,180.9,No Logo
5428,180.93,No Logo
5429,180.97,No Logo
5430,181.0,No Logo
5431,181.03,No Logo
5432,181.07,No Logo
5433,181.1,No Logo
5434,181.13,No Logo
5435,181.17,No Logo
5436,181.2,No Logo
5437,181.23,No Logo
5438,181.27,No Logo
5439,181.3,No Logo
5440,181.33,No Logo
5441,181.37,No Logo
5442,181.4,No Logo
5443,181.43,No Logo
5444,181.47,No Logo
5445,181.5,No Logo
5446,181.53,No Logo
5447,181.57,No Logo
5448,181.6,No Logo
5449,181.63,No Logo
5450,181.67,No Logo
5451,181.7,No Logo
5452,181.73,No Logo
5453,181.77,No Logo
5454,181.8,No Logo
5455,181.83,No Logo
5456,181.87,No Logo
5457,181.9,No Logo
5458,181.93,No Logo
5459,181.97,No Logo
5460,182.0,No Logo
5461,182.03,No Logo
5462,182.07,No Logo
5463,182.1,No Logo
5464,182.13,No Logo
5465,182.17,No Logo
5466,182.2,No Logo
5467,182.23,No Logo
5468,182.27,No Logo
5469,182.3,No Logo
5470,182.33,No Logo
5471,182.37,No Logo
5472,182.4,No Logo
5473,182.43,No Logo
5474,182.47,No Logo
5475,182.5,No Logo
5476,182.53,No Logo
5477,182.57,No Logo
5478,182.6,No Logo
5479,182.63,No Logo
5480,182.67,No Logo
5481,182.7,No Logo
5482,182.73,No Logo
5483,182.77,No Logo
5484,182.8,No Logo
5485,182.83,No Logo
5486,182.87,No Logo
5487,182.9,No Logo
5488,182.93,No Logo
5489,182.97,No Logo
5490,183.0,No Logo
5491,183.03,No Logo
5492,183.07,No Logo
5493,183.1,No Logo
5494,183.13,No Logo
5495,183.17,No Logo
5496,183.2,No Logo
5497,183.23,No Logo
5498,183.27,No Logo
5499,183.3,No Logo
5500,183.33,No Logo
5501,183.37,No Logo
5502,183.4,No Logo
5503,183.43,No Logo
5504,183.47,No Logo
5505,183.5,No Logo
5506,183.53,No Logo
5507,183.57,No Logo
5508,183.6,No Logo
5509,183.63,No Logo
5510,183.67,No Logo
5511,183.7,No Logo
5512,183.73,No Logo
5513,183.77,No Logo
5514,183.8,No Logo
5515,183.83,No Logo
5516,183.87,No Logo
5517,183.9,No Logo
5518,183.93,No Logo
5519,183.97,No Logo
5520,184.0,No Logo
5521,184.03,No Logo
5522,184.07,No Logo
5523,184.1,No Logo
5524,184.13,No Logo
5525,184.17,No Logo
5526,184.2,No Logo
5527,184.23,No Logo
5528,184.27,No Logo
5529,184.3,No Logo
5530,184.33,No Logo
5531,184.37,No Logo
5532,184.4,No Logo
5533,184.43,No Logo
5534,184.47,No Logo
5535,184.5,No Logo
5536,184.53,No Logo
5537,184.57,No Logo
5538,184.6,No Logo
5539,184.63,No Logo
5540,184.67,No Logo
5541,184.7,No Logo
5542,184.73,No Logo
5543,184.77,No Logo
5544,184.8,No Logo
5545,184.83,No Logo
5546,184.87,No Logo
5547,184.9,No Logo
5548,184.93,No Logo
5549,184.97,No Logo
5550,185.0,No Logo
5551,185.03,No Logo
5552,185.07,No Logo
5553,185.1,No Logo
5554,185.13,No Logo
5555,185.17,No Logo
5556,185.2,No Logo
5557,185.23,No Logo
5558,185.27,No Logo
5559,185.3,No Logo
5560,185.33,No Logo
5561,185.37,No Logo
5562,185.4,No Logo
5563,185.43,No Logo
5564,185.47,No Logo
5565,185.5,No Logo
5566,185.53,No Logo
5567,185.57,No Logo
5568,185.6,No Logo
5569,185.63,No Logo
5570,185.67,No Logo
5571,185.7,No Logo
5572,185.73,No Logo
5573,185.77,No Logo
5574,185.8,No Logo
5575,185.83,No Logo
5576,185.87,No Logo
5577,185.9,No Logo
5578,185.93,No Logo
5579,185.97,No Logo
5580,186.0,No Logo
5581,186.03,No Logo
5582,186.07,No Logo
5583,186.1,No Logo
5584,186.13,No Logo
5585,186.17,No Logo
5586,186.2,No Logo
5587,186.23,No Logo
5588,186.27,No Logo
5589,186.3,No Logo
5590,186.33,No Logo
5591,186.37,No Logo
5592,186.4,No Logo
5593,186.43,No Logo
5594,186.47,No Logo
5595,186.5,No Logo
5596,186.53,No Logo
5597,186.57,No Logo
5598,186.6,No Logo
5599,186.63,No Logo
5600,186.67,No Logo
5601,186.7,No Logo
5602,186.73,No Logo
5603,186.77,No Logo
5604,186.8,No Logo
5605,186.83,No Logo
5606,186.87,No Logo
5607,186.9,No Logo
5608,186.93,No Logo
5609,186.97,No Logo
5610,187.0,No Logo
5611,187.03,No Logo
5612,187.07,No Logo
5613,187.1,No Logo
5614,187.13,No Logo
5615,187.17,No Logo
5616,187.2,No Logo
5617,187.23,No Logo
5618,187.27,No Logo
5619,187.3,No Logo
5620,187.33,No Logo
5621,187.37,No Logo
5622,187.4,No Logo
5623,187.43,No Logo
5624,187.47,No Logo
5625,187.5,No Logo
5626,187.53,No Logo
5627,187.57,No Logo
5628,187.6,No Logo
5629,187.63,No Logo
5630,187.67,No Logo
5631,187.7,No Logo
5632,187.73,No Logo
5633,187.77,No Logo
5634,187.8,No Logo
5635,187.83,No Logo
5636,187.87,No Logo
5637,187.9,No Logo
5638,187.93,No Logo
5639,187.97,No Logo
5640,188.0,No Logo
5641,188.03,No Logo
5642,188.07,No Logo
5643,188.1,No Logo
5644,188.13,No Logo
5645,188.17,No Logo
5646,188.2,No Logo
5647,188.23,No Logo
5648,188.27,No Logo
5649,188.3,No Logo
5650,188.33,No Logo
5651,188.37,No Logo
5652,188.4,No Logo
5653,188.43,No Logo
5654,188.47,No Logo
5655,188.5,No Logo
5656,188.53,No Logo
5657,188.57,No Logo
5658,188.6,No Logo
5659,188.63,No Logo
5660,188.67,No Logo
5661,188.7,No Logo
5662,188.73,No Logo
5663,188.77,No Logo
5664,188.8,No Logo
5665,188.83,No Logo
5666,188.87,No Logo
5667,188.9,No Logo
5668,188.93,No Logo
5669,188.97,No Logo
5670,189.0,No Logo
5671,189.03,No Logo
5672,189.07,No Logo
5673,189.1,No Logo
5674,189.13,No Logo
5675,189.17,No Logo
5676,189.2,No Logo
5677,189.23,No Logo
5678,189.27,No Logo
5679,189.3,No Logo
5680,189.33,No Logo
5681,189.37,No Logo
5682,189.4,No Logo
5683,189.43,No Logo
5684,189.47,No Logo
5685,189.5,No Logo
5686,189.53,No Logo
5687,189.57,No Logo
5688,189.6,No Logo
5689,189.63,No Logo
5690,189.67,No Logo
5691,189.7,No Logo
5692,189.73,No Logo
5693,189.77,No Logo
5694,189.8,No Logo
5695,189.83,No Logo
5696,189.87,No Logo
5697,189.9,No Logo
5698,189.93,No Logo
5699,189.97,No Logo
5700,190.0,No Logo
5701,190.03,No Logo
5702,190.07,No Logo
5703,190.1,No Logo
5704,190.13,No Logo
5705,190.17,No Logo
5706,190.2,No Logo
5707,190.23,No Logo
5708,190.27,No Logo
5709,190.3,No Logo
5710,190.33,No Logo
5711,190.37,No Logo
5712,190.4,No Logo
5713,190.43,No Logo
5714,190.47,No Logo
5715,190.5,No Logo
5716,190.53,No Logo
5717,190.57,No Logo
5718,190.6,No Logo
5719,190.63,No Logo
5720,190.67,No Logo
5721,190.7,No Logo
5722,190.73,No Logo
5723,190.77,No Logo
5724,190.8,No Logo
5725,190.83,No Logo
5726,190.87,No Logo
5727,190.9,No Logo
5728,190.93,No Logo
5729,190.97,No Logo
5730,191.0,No Logo
5731,191.03,No Logo
5732,191.07,No Logo
5733,191.1,No Logo
5734,191.13,No Logo
5735,191.17,No Logo
5736,191.2,No Logo
5737,191.23,No Logo
5738,191.27,No Logo
5739,191.3,No Logo
5740,191.33,No Logo
5741,191.37,No Logo
5742,191.4,No Logo
5743,191.43,No Logo
5744,191.47,No Logo
5745,191.5,No Logo
5746,191.53,No Logo
5747,191.57,No Logo
5748,191.6,No Logo
5749,191.63,No Logo
5750,191.67,No Logo
5751,191.7,No Logo
5752,191.73,No Logo
5753,191.77,No Logo
5754,191.8,No Logo
5755,191.83,No Logo
5756,191.87,No Logo
5757,191.9,No Logo
5758,191.93,No Logo
5759,191.97,No Logo
5760,192.0,No Logo
5761,192.03,No Logo
5762,192.07,No Logo
5763,192.1,No Logo
5764,192.13,No Logo
5765,192.17,No Logo
5766,192.2,No Logo
5767,192.23,No Logo
5768,192.27,No Logo
5769,192.3,No Logo
5770,192.33,No Logo
5771,192.37,No Logo
5772,192.4,No Logo
5773,192.43,No Logo
5774,192.47,No Logo
5775,192.5,No Logo
5776,192.53,No Logo
5777,192.57,No Logo
5778,192.6,No Logo
5779,192.63,No Logo
5780,192.67,No Logo
5781,192.7,No Logo
5782,192.73,No Logo
5783,192.77,No Logo
5784,192.8,No Logo
5785,192.83,No Logo
5786,192.87,No Logo
5787,192.9,No Logo
5788,192.93,No Logo
5789,192.97,No Logo
5790,193.0,No Logo
5791,193.03,No Logo
5792,193.07,No Logo
5793,193.1,No Logo
5794,193.13,No Logo
5795,193.17,No Logo
5796,193.2,No Logo
5797,193.23,No Logo
5798,193.27,No Logo
5799,193.3,No Logo
5800,193.33,No Logo
5801,193.37,No Logo
5802,193.4,No Logo
5803,193.43,No Logo
5804,193.47,No Logo
5805,193.5,No Logo
5806,193.53,No Logo
5807,193.57,No Logo
5808,193.6,No Logo
5809,193.63,No Logo
5810,193.67,No Logo
5811,193.7,No Logo
5812,193.73,No Logo
5813,193.77,No Logo
5814,193.8,No Logo
5815,193.83,No Logo
5816,193.87,No Logo
5817,193.9,No Logo
5818,193.93,No Logo
5819,193.97,No Logo
5820,194.0,No Logo
5821,194.03,No Logo
5822,194.07,No Logo
5823,194.1,No Logo
5824,194.13,No Logo
5825,194.17,No Logo
5826,194.2,No Logo
5827,194.23,No Logo
5828,194.27,No Logo
5829,194.3,No Logo
5830,194.33,No Logo
5831,194.37,No Logo
5832,194.4,No Logo
5833,194.43,No Logo
5834,194.47,No Logo
5835,194.5,No Logo
5836,194.53,No Logo
5837,194.57,No Logo
5838,194.6,No Logo
5839,194.63,No Logo
5840,194.67,No Logo
5841,194.7,No Logo
5842,194.73,No Logo
5843,194.77,No Logo
5844,194.8,No Logo
5845,194.83,No Logo
5846,194.87,No Logo
5847,194.9,No Logo
5848,194.93,No Logo
5849,194.97,No Logo
5850,195.0,No Logo
5851,195.03,No Logo
5852,195.07,No Logo
5853,195.1,No Logo
5854,195.13,No Logo
5855,195.17,No Logo
5856,195.2,No Logo
5857,195.23,No Logo
5858,195.27,No Logo
5859,195.3,No Logo
5860,195.33,No Logo
5861,195.37,No Logo
5862,195.4,No Logo
5863,195.43,No Logo
5864,195.47,No Logo
5865,195.5,No Logo
5866,195.53,No Logo
5867,195.57,No Logo
5868,195.6,No Logo
5869,195.63,No Logo
5870,195.67,No Logo
5871,195.7,No Logo
5872,195.73,No Logo
5873,195.77,No Logo
5874,195.8,No Logo
5875,195.83,No Logo
5876,195.87,No Logo
5877,195.9,No Logo
5878,195.93,No Logo
5879,195.97,No Logo
5880,196.0,No Logo
5881,196.03,No Logo
5882,196.07,No Logo
5883,196.1,No Logo
5884,196.13,No Logo
5885,196.17,No Logo
5886,196.2,No Logo
5887,196.23,No Logo
5888,196.27,No Logo
5889,196.3,No Logo
5890,196.33,No Logo
5891,196.37,No Logo
5892,196.4,No Logo
5893,196.43,No Logo
5894,196.47,No Logo
5895,196.5,No Logo
5896,196.53,No Logo
5897,196.57,No Logo
5898,196.6,No Logo
5899,196.63,No Logo
5900,196.67,No Logo
5901,196.7,No Logo
5902,196.73,No Logo
5903,196.77,No Logo
5904,196.8,No Logo
5905,196.83,No Logo
5906,196.87,Fully Visible
5907,196.9,No Logo
5908,196.93,Fully Visible
5909,196.97,Fully Visible
5910,197.0,No Logo
5911,197.03,No Logo
5912,197.07,Fully Visible
5913,197.1,Fully Visible
5914,197.13,No Logo
5915,197.17,No Logo
5916,197.2,No Logo
5917,197.23,No Logo
5918,197.27,No Logo
5919,197.3,No Logo
5920,197.33,No Logo
5921,197.37,No Logo
5922,197.4,No Logo
5923,197.43,No Logo
5924,197.47,No Logo
5925,197.5,No Logo
5926,197.53,No Logo
5927,197.57,No Logo
5928,197.6,No Logo
5929,197.63,No Logo
5930,197.67,No Logo
5931,197.7,No Logo
5932,197.73,No Logo
5933,197.77,No Logo
5934,197.8,No Logo
5935,197.83,No Logo
5936,197.87,No Logo
5937,197.9,No Logo
5938,197.93,No Logo
5939,197.97,No Logo
5940,198.0,No Logo
5941,198.03,No Logo
5942,198.07,No Logo
5943,198.1,No Logo
5944,198.13,No Logo
5945,198.17,No Logo
5946,198.2,No Logo
5947,198.23,No Logo
5948,198.27,No Logo
5949,198.3,No Logo
5950,198.33,Fully Visible
5951,198.37,No Logo
5952,198.4,No Logo
5953,198.43,No Logo
5954,198.47,No Logo
5955,198.5,No Logo
5956,198.53,No Logo
5957,198.57,No Logo
5958,198.6,No Logo
5959,198.63,No Logo
5960,198.67,No Logo
5961,198.7,No Logo
5962,198.73,No Logo
5963,198.77,No Logo
5964,198.8,No Logo
5965,198.83,No Logo
5966,198.87,No Logo
5967,198.9,No Logo
5968,198.93,No Logo
5969,198.97,No Logo
5970,199.0,No Logo
5971,199.03,No Logo
5972,199.07,No Logo
5973,199.1,No Logo
5974,199.13,No Logo
5975,199.17,No Logo
5976,199.2,No Logo
5977,199.23,No Logo
5978,199.27,No Logo
